observationUnitName,germplasmDbId,observationVariableDbId,germplasmName,value,observationDbId,collector,uploadedBy,studyDbId,observationVariableName,observationUnitDbId,observationTimeStamp
2022_Elite_Dakota_Lakes-PLOT218,1382709,84527,SD19B057-1,3019.6,2823992,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383032,NA
2022_Elite_Dakota_Lakes-PLOT219,238309,84527,OVERLAND,3705.5,2823995,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383050,NA
2022_Elite_Dakota_Lakes-PLOT220,1382731,84527,SD19B108-3,3779.5,2823998,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382961,NA
2022_Elite_Dakota_Lakes-PLOT221,1382757,84527,SD19B002-1,3308.8,2824001,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383019,NA
2022_Elite_Dakota_Lakes-PLOT222,1382736,84527,SD19B176-2,3799.7,2824004,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383048,NA
2022_Elite_Dakota_Lakes-PLOT223,1382711,84527,SD19B024-2,4115.8,2824007,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383012,NA
2022_Elite_Dakota_Lakes-PLOT224,231299,84527,SY_MONUMENT,3651.7,2824010,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383007,NA
2022_Elite_Dakota_Lakes-PLOT225,1382743,84527,SD18D035-6,2864.9,2824013,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383057,NA
2022_Elite_Dakota_Lakes-PLOT226,238948,84527,REDFIELD,3564.3,2824016,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383031,NA
2022_Elite_Dakota_Lakes-PLOT227,1382741,84527,SD18B061-4,3658.5,2824019,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382977,NA
2022_Elite_Dakota_Lakes-PLOT228,1382832,84527,SD19B153-2,3483.6,2824022,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382988,NA
2022_Elite_Dakota_Lakes-PLOT229,228290,84527,EXPEDITION,3349.1,2824025,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382966,NA
2022_Elite_Dakota_Lakes-PLOT230,1382729,84527,SD19B104-2,3147.4,2824028,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382995,NA
2022_Elite_Dakota_Lakes-PLOT231,1382760,84527,SD18B016-5,3685.4,2824031,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383037,NA
2022_Elite_Dakota_Lakes-PLOT232,1382811,84527,SD19B164-3,3490.3,2824034,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383024,NA
2022_Elite_Dakota_Lakes-PLOT233,1382841,84527,SD19B136-3,3295.3,2824037,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383043,NA
2022_Elite_Dakota_Lakes-PLOT234,232455,84527,KELDIN,3066.7,2824040,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382974,NA
2022_Elite_Dakota_Lakes-PLOT235,1382713,84527,SD19B089-3,3033.0,2824043,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383022,NA
2022_Elite_Dakota_Lakes-PLOT236,1382753,84527,SD19D133-4,3342.4,2824046,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383053,NA
2022_Elite_Dakota_Lakes-PLOT301,1382711,84527,SD19B024-2,3705.5,2824049,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382999,NA
2022_Elite_Dakota_Lakes-PLOT302,1382843,84527,SD19C008-3,3086.8,2824052,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382969,NA
2022_Elite_Dakota_Lakes-PLOT303,1382779,84527,SD18D074-11,3544.1,2824055,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382984,NA
2022_Elite_Dakota_Lakes-PLOT304,1382729,84527,SD19B104-2,3221.3,2824058,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383020,NA
2022_Elite_Dakota_Lakes-PLOT305,1382817,84527,SD18D042-3,3409.6,2824061,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382975,NA
2022_Elite_Dakota_Lakes-PLOT306,1382760,84527,SD18B016-5,3517.2,2824064,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382986,NA
2022_Elite_Dakota_Lakes-PLOT307,1382824,84527,SD18D080-2,3302.0,2824067,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382972,NA
2022_Elite_Dakota_Lakes-PLOT308,1382717,84527,SD19B020-2,3476.9,2824068,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383040,NA
2022_Elite_Dakota_Lakes-PLOT309,1382741,84527,SD18B061-4,3255.0,2824071,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382992,NA
2022_Elite_Dakota_Lakes-PLOT310,231299,84527,SY_MONUMENT,3940.9,2824074,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382962,NA
2022_Elite_Dakota_Lakes-PLOT311,1382738,84527,SD18D043-5,3362.6,2824077,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383018,NA
2022_Elite_Dakota_Lakes-PLOT312,1382841,84527,SD19B136-3,3120.5,2824080,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383047,NA
2022_Elite_Dakota_Lakes-PLOT313,1382835,84527,SD19B004-1,3409.6,2824083,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383027,NA
2022_Elite_Dakota_Lakes-PLOT314,1382782,84527,SD19B016-1,3376.0,2824086,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383056,NA
2022_Elite_Dakota_Lakes-PLOT315,1382753,84527,SD19D133-4,4176.3,2824089,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382996,NA
2022_Elite_Dakota_Lakes-PLOT316,1382833,84527,SD19B011-2,3080.1,2824092,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382968,NA
2022_Elite_Dakota_Lakes-PLOT317,1382832,84527,SD19B153-2,3698.8,2824095,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383002,NA
2022_Elite_Dakota_Lakes-PLOT318,1382820,84527,SD19B087-1,3450.0,2824098,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383010,NA
2022_Elite_Dakota_Lakes-PLOT319,1382834,84527,SD18B055-2,3658.5,2824101,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382959,NA
2022_Elite_Dakota_Lakes-PLOT320,232455,84527,KELDIN,3463.4,2824104,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382980,NA
2022_Elite_Dakota_Lakes-PLOT321,1382709,84527,SD19B057-1,3436.5,2824107,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383033,NA
2022_Elite_Dakota_Lakes-PLOT322,1382743,84527,SD18D035-6,3396.2,2824110,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383025,NA
2022_Elite_Dakota_Lakes-PLOT323,1382757,84527,SD19B002-1,3328.9,2824113,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383049,NA
2022_Elite_Dakota_Lakes-PLOT324,1284387,84527,WINNER,3658.5,2824116,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383059,NA
2022_Elite_Dakota_Lakes-PLOT325,1382725,84527,SD18B062-12,3261.7,2824119,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383001,NA
2022_Elite_Dakota_Lakes-PLOT326,1382811,84527,SD19B164-3,3503.8,2824122,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382965,NA
2022_Elite_Dakota_Lakes-PLOT327,238309,84527,OVERLAND,4062.0,2824125,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383006,NA
2022_Elite_Dakota_Lakes-PLOT328,1382765,84527,SD18D037-11,3934.2,2824128,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383013,NA
2022_Elite_Dakota_Lakes-PLOT329,238948,84527,REDFIELD,3456.7,2824131,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382956,NA
2022_Elite_Dakota_Lakes-PLOT330,1382713,84527,SD19B089-3,3490.3,2824134,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382982,NA
2022_Elite_Dakota_Lakes-PLOT331,1382714,84527,SD19B183-1,3140.6,2824137,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383039,NA
2022_Elite_Dakota_Lakes-PLOT332,1382708,84527,SD19B051-3,3443.3,2824140,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383028,NA
2022_Elite_Dakota_Lakes-PLOT333,1382736,84527,SD19B176-2,3638.3,2824143,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383054,NA
2022_Elite_Dakota_Lakes-PLOT334,1382748,84527,SD19B162-1,3241.5,2824146,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1383042,NA
2022_Elite_Dakota_Lakes-PLOT335,1382731,84527,SD19B108-3,3732.4,2824149,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382981,NA
2022_Elite_Dakota_Lakes-PLOT336,228290,84527,EXPEDITION,3174.3,2824152,dwaring87,dwaring87,9420,Grain yield - kg/ha|CO_321:0001218,1382978,NA
2022_Elite_Winner-PLOT101,228290,84527,EXPEDITION,4842.1,2824155,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382894,NA
2022_Elite_Winner-PLOT102,232455,84527,KELDIN,4344.4,2824158,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382904,NA
2022_Elite_Winner-PLOT103,238309,84527,OVERLAND,4869.0,2824161,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382854,NA
2022_Elite_Winner-PLOT104,238948,84527,REDFIELD,4499.1,2824164,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382879,NA
2022_Elite_Winner-PLOT105,231299,84527,SY_MONUMENT,4351.1,2824167,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382927,NA
2022_Elite_Winner-PLOT106,1284387,84527,WINNER,4606.7,2824170,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382921,NA
2022_Elite_Winner-PLOT107,1382833,84527,SD19B011-2,4041.8,2824173,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382945,NA
2022_Elite_Winner-PLOT108,1382717,84527,SD19B020-2,3450.0,2824176,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382882,NA
2022_Elite_Winner-PLOT109,1382760,84527,SD18B016-5,4189.7,2824179,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382930,NA
2022_Elite_Winner-PLOT110,1382834,84527,SD18B055-2,4162.8,2824182,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382926,NA
2022_Elite_Winner-PLOT111,1382741,84527,SD18B061-4,4344.4,2824185,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382937,NA
2022_Elite_Winner-PLOT112,1382725,84527,SD18B062-12,3994.7,2824188,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382860,NA
2022_Elite_Winner-PLOT113,1382743,84527,SD18D035-6,4519.3,2824191,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382918,NA
2022_Elite_Winner-PLOT114,1382765,84527,SD18D037-11,5077.5,2824194,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382942,NA
2022_Elite_Winner-PLOT115,1382817,84527,SD18D042-3,4250.3,2824197,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382891,NA
2022_Elite_Winner-PLOT116,1382738,84527,SD18D043-5,4398.2,2824200,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382856,NA
2022_Elite_Winner-PLOT117,1382779,84527,SD18D074-11,4088.9,2824203,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382878,NA
2022_Elite_Winner-PLOT118,1382824,84527,SD18D080-2,4647.1,2824206,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382896,NA
2022_Elite_Winner-PLOT119,1382757,84527,SD19B002-1,4418.4,2824209,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382941,NA
2022_Elite_Winner-PLOT120,1382835,84527,SD19B004-1,4862.3,2824212,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382910,NA
2022_Elite_Winner-PLOT121,1382782,84527,SD19B016-1,4895.9,2824215,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382953,NA
2022_Elite_Winner-PLOT122,1382711,84527,SD19B024-2,5191.8,2824218,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382849,NA
2022_Elite_Winner-PLOT123,1382708,84527,SD19B051-3,4512.5,2824221,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382907,NA
2022_Elite_Winner-PLOT124,1382709,84527,SD19B057-1,4398.2,2824224,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382928,NA
2022_Elite_Winner-PLOT125,1382820,84527,SD19B087-1,3698.8,2824227,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382872,NA
2022_Elite_Winner-PLOT126,1382713,84527,SD19B089-3,3645.0,2824230,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382868,NA
2022_Elite_Winner-PLOT127,1382729,84527,SD19B104-2,3732.4,2824233,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382888,NA
2022_Elite_Winner-PLOT128,1382731,84527,SD19B108-3,4337.7,2824236,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382948,NA
2022_Elite_Winner-PLOT129,1382841,84527,SD19B136-3,4109.0,2824239,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382867,NA
2022_Elite_Winner-PLOT130,1382832,84527,SD19B153-2,4102.3,2824242,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382950,NA
2022_Elite_Winner-PLOT131,1382748,84527,SD19B162-1,4189.7,2824245,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382911,NA
2022_Elite_Winner-PLOT132,1382811,84527,SD19B164-3,4613.4,2824248,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382852,NA
2022_Elite_Winner-PLOT133,1382736,84527,SD19B176-2,4774.8,2824251,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382936,NA
2022_Elite_Winner-PLOT134,1382714,84527,SD19B183-1,4304.1,2824254,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382898,NA
2022_Elite_Winner-PLOT135,1382843,84527,SD19C008-3,4156.1,2824257,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382933,NA
2022_Elite_Winner-PLOT136,1382753,84527,SD19D133-4,4109.0,2824260,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382934,NA
2022_Elite_Winner-PLOT201,1382834,84527,SD18B055-2,4700.9,2824263,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382875,NA
2022_Elite_Winner-PLOT202,1382779,84527,SD18D074-11,4082.1,2824266,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382895,NA
2022_Elite_Winner-PLOT203,1382738,84527,SD18D043-5,3665.2,2824269,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382915,NA
2022_Elite_Winner-PLOT204,1284387,84527,WINNER,4579.8,2824272,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382900,NA
2022_Elite_Winner-PLOT205,1382748,84527,SD19B162-1,3476.9,2824275,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382855,NA
2022_Elite_Winner-PLOT206,1382833,84527,SD19B011-2,3813.1,2824278,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382913,NA
2022_Elite_Winner-PLOT207,1382725,84527,SD18B062-12,3483.6,2824281,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382874,NA
2022_Elite_Winner-PLOT208,1382817,84527,SD18D042-3,3315.5,2824284,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382943,NA
2022_Elite_Winner-PLOT209,1382708,84527,SD19B051-3,3557.6,2824287,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382886,NA
2022_Elite_Winner-PLOT210,1382835,84527,SD19B004-1,3920.7,2824290,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382877,NA
2022_Elite_Winner-PLOT211,1382717,84527,SD19B020-2,3248.2,2824293,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382938,NA
2022_Elite_Winner-PLOT212,1382765,84527,SD18D037-11,4062.0,2824296,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382853,NA
2022_Elite_Winner-PLOT213,1382824,84527,SD18D080-2,4236.8,2824299,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382940,NA
2022_Elite_Winner-PLOT214,1382820,84527,SD19B087-1,3611.4,2824302,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382848,NA
2022_Elite_Winner-PLOT215,1382714,84527,SD19B183-1,3645.0,2824305,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382897,NA
2022_Elite_Winner-PLOT216,1382782,84527,SD19B016-1,4324.2,2824308,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382946,NA
2022_Elite_Winner-PLOT217,1382843,84527,SD19C008-3,4028.3,2824311,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382869,NA
2022_Elite_Winner-PLOT218,1382709,84527,SD19B057-1,4310.8,2824314,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382909,NA
2022_Elite_Winner-PLOT219,238309,84527,OVERLAND,4546.2,2824317,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382861,NA
2022_Elite_Winner-PLOT220,1382731,84527,SD19B108-3,4707.6,2824320,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382870,NA
2022_Elite_Winner-PLOT221,1382757,84527,SD19B002-1,4041.8,2824323,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382919,NA
2022_Elite_Winner-PLOT222,1382736,84527,SD19B176-2,4122.5,2824326,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382890,NA
2022_Elite_Winner-PLOT223,1382711,84527,SD19B024-2,3954.4,2824329,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382922,NA
2022_Elite_Winner-PLOT224,231299,84527,SY_MONUMENT,4041.8,2824332,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382893,NA
2022_Elite_Winner-PLOT225,1382743,84527,SD18D035-6,3819.9,2824335,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382858,NA
2022_Elite_Winner-PLOT226,238948,84527,REDFIELD,3665.2,2824338,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382905,NA
2022_Elite_Winner-PLOT227,1382741,84527,SD18B061-4,3947.6,2824341,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382881,NA
2022_Elite_Winner-PLOT228,1382832,84527,SD19B153-2,3665.2,2824344,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382951,NA
2022_Elite_Winner-PLOT229,228290,84527,EXPEDITION,3994.7,2824347,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382880,NA
2022_Elite_Winner-PLOT230,1382729,84527,SD19B104-2,3618.1,2824350,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382884,NA
2022_Elite_Winner-PLOT231,1382760,84527,SD18B016-5,4304.1,2824353,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382929,NA
2022_Elite_Winner-PLOT232,1382811,84527,SD19B164-3,4156.1,2824356,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382908,NA
2022_Elite_Winner-PLOT233,1382841,84527,SD19B136-3,4277.2,2824359,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382876,NA
2022_Elite_Winner-PLOT234,232455,84527,KELDIN,4055.2,2824362,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382912,NA
2022_Elite_Winner-PLOT235,1382713,84527,SD19B089-3,4014.9,2824365,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382949,NA
2022_Elite_Winner-PLOT236,1382753,84527,SD19D133-4,4008.2,2824368,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382902,NA
2022_Elite_Winner-PLOT301,1382711,84527,SD19B024-2,4848.8,2824371,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382916,NA
2022_Elite_Winner-PLOT302,1382843,84527,SD19C008-3,3967.8,2824374,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382851,NA
2022_Elite_Winner-PLOT303,1382779,84527,SD18D074-11,3611.4,2824377,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382924,NA
2022_Elite_Winner-PLOT304,1382729,84527,SD19B104-2,3564.3,2824380,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382914,NA
2022_Elite_Winner-PLOT305,1382817,84527,SD18D042-3,3550.9,2824383,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382866,NA
2022_Elite_Winner-PLOT306,1382760,84527,SD18B016-5,4162.8,2824386,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382859,NA
2022_Elite_Winner-PLOT307,1382824,84527,SD18D080-2,3927.5,2824389,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382932,NA
2022_Elite_Winner-PLOT308,1382717,84527,SD19B020-2,3322.2,2824392,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382857,NA
2022_Elite_Winner-PLOT309,1382741,84527,SD18B061-4,3826.6,2824395,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382889,NA
2022_Elite_Winner-PLOT310,231299,84527,SY_MONUMENT,3557.6,2824398,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382952,NA
2022_Elite_Winner-PLOT311,1382738,84527,SD18D043-5,3503.8,2824401,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382864,NA
2022_Elite_Winner-PLOT312,1382841,84527,SD19B136-3,3638.3,2824404,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382906,NA
2022_Elite_Winner-PLOT313,1382835,84527,SD19B004-1,3887.1,2824407,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382865,NA
2022_Elite_Winner-PLOT314,1382782,84527,SD19B016-1,3954.4,2824410,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382862,NA
2022_Elite_Winner-PLOT315,1382753,84527,SD19D133-4,4055.2,2824413,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382923,NA
2022_Elite_Winner-PLOT316,1382833,84527,SD19B011-2,3907.3,2824416,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382883,NA
2022_Elite_Winner-PLOT317,1382832,84527,SD19B153-2,4384.8,2824419,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382903,NA
2022_Elite_Winner-PLOT318,1382820,84527,SD19B087-1,3584.5,2824422,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382885,NA
2022_Elite_Winner-PLOT319,1382834,84527,SD18B055-2,4855.5,2824425,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382863,NA
2022_Elite_Winner-PLOT320,232455,84527,KELDIN,3705.5,2824428,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382925,NA
2022_Elite_Winner-PLOT321,1382709,84527,SD19B057-1,3947.6,2824431,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382892,NA
2022_Elite_Winner-PLOT322,1382743,84527,SD18D035-6,4021.6,2824434,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382931,NA
2022_Elite_Winner-PLOT323,1382757,84527,SD19B002-1,3261.7,2824437,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382901,NA
2022_Elite_Winner-PLOT324,1284387,84527,WINNER,4209.9,2824440,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382887,NA
2022_Elite_Winner-PLOT325,1382725,84527,SD18B062-12,3228.1,2824443,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382954,NA
2022_Elite_Winner-PLOT326,1382811,84527,SD19B164-3,3443.3,2824446,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382935,NA
2022_Elite_Winner-PLOT327,238309,84527,OVERLAND,4102.3,2824449,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382850,NA
2022_Elite_Winner-PLOT328,1382765,84527,SD18D037-11,4236.8,2824452,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382939,NA
2022_Elite_Winner-PLOT329,238948,84527,REDFIELD,3719.0,2824455,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382920,NA
2022_Elite_Winner-PLOT330,1382713,84527,SD19B089-3,3819.9,2824458,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382871,NA
2022_Elite_Winner-PLOT331,1382714,84527,SD19B183-1,4223.4,2824461,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382944,NA
2022_Elite_Winner-PLOT332,1382708,84527,SD19B051-3,4573.1,2824464,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382873,NA
2022_Elite_Winner-PLOT333,1382736,84527,SD19B176-2,4626.9,2824467,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382955,NA
2022_Elite_Winner-PLOT334,1382748,84527,SD19B162-1,4196.5,2824470,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382947,NA
2022_Elite_Winner-PLOT335,1382731,84527,SD19B108-3,4828.6,2824473,dwaring87,dwaring87,9419,Grain yield - kg/ha|CO_321:0001218,1382899,NA
